smiles
COC(=O)C1=Cc2c([nH]c3ccccc23)C(C(=O)OC)=Cc2c1[nH]c1ccccc21
CSCCl
C=C(C)C=O
O=C(O)c1cccc([N+](=O)[O-])c1
CC(=O)OC1(C)C=C(C)C=C(C)C1=O
CSCS(C)=O
CS(=O)(=O)CC#N
N#CCc1ccc(CC#N)cc1
C#Cc1ccc(C#Cc2ccc(OC)cc2)cc1
COc1cc(C#N)cc(OC)c1OC
CC1=C(C(O)CC(=O)O)C(C)(C=CC=C(C)CCC=C(C)C)CC(O)C1
CC(C)=CCc1c(O)cc2oc3c(O)ccc(CCC(C)(C)O)c3c(=O)c2c1O
COc1cc(O)cc2c1C(=O)C(O)C(c1ccc(O)c(O)c1)O2
O=C1CCc2ccccc21
C=CCOc1ccc(OC)cc1
OC1c2cocc2C(O)C2OC12
C=CC(C)(C)c1cc(O)c(O)cc1-c1coc2cc(O)cc(O)c2c1=O
CC(=O)OCC(O)(COC(=O)c1ccccc1)C(O)C=CCOC(=O)c1ccccc1
CC(=O)OCC(O)(COC(=O)c1ccccc1)C(O)C=CCOC(=O)c1ccccc1
CC(=O)OCC(=CC=CCOC(=O)c1ccccc1)COC(=O)c1ccccc1
CC(=O)OCC(=CC=CCOC(=O)c1ccccc1)COC(=O)c1ccccc1
CC(=O)c1ccc(C#N)cc1
Cc1ccc2cc(C)oc2c1
CC(C)(C)Cc1ccccc1
c1ccc(Cc2cc[nH]n2)cc1
CSc1ncc(CCCC(=O)c2ccc(Cl)cc2Cl)[nH]1
CCc1nc(N)[nH]c1C(C)c1c[nH]c(N)n1
COC(=O)C1CCCCC1
C=CSc1c(SC=C)c(SC=C)c(SC=C)c(SC=C)c1SC=C
C=CSc1c(F)c(F)c(SC=C)c(F)c1F
C=CS(C)=O
CCS(=O)(=O)OC
CN(C)C(=O)CF
CC(=O)c1cc2ccc3c(c2cc1O)CCCC3(C)C
COC(=O)C(OC)C(=O)OC
c1ccc(Cc2ncco2)cc1
CC(=O)n1nc(N)sc1=O
CC1(CC(=O)N(O)Cc2ccccc2)NN=C(c2ccccc2)S1
Cn1nc(SCc2ccccc2)sc1=S
COC(=O)C12Cc3ccccc3C(=O)N1CCc1ccccc12
CC(C)C1COC2(c3ccccc3)CCC(=O)N12
O=C(c1ccccc1)c1cccc(C(=O)c2ccccc2)c1
CCOC=C(C#N)C(C)=O
CCOC(=O)C(=COC)C(=O)OCC
Cc1cn(CC2CC2CCO)c(=O)[nH]c1=O
O=C(O)CCCCC1SCC2NC(=O)NC21
COC(=O)c1ccncc1C(=O)c1cc[nH]c1
COC(C)(C)OC(C#N)c1ccccc1
COc1ccc(C(O)C#N)cc1OC
N#CC(OC1OC(COC(=O)c2cc(O)c(O)c(O)c2)C(O)C(O)C1O)c1ccccc1
Cc1cccc(=S)[nH]1
COCCOCOCC1CSc2sc(=S)sc2S1
CCOC(OCC)c1sc(=S)sc1C=O
COc1nc(C)cc(C)c1C#N
COCc1cc(C)c(Cl)nc1OC
O=C1C(Cl)(Cl)CC12CC2
CN1C(=O)c2sccc2C(O)(C(C)(C)C)C1=O
CCOC(=O)c1cncnc1
C=CC1COC(=O)N1c1ccc(C(=O)OC)cc1
CCOC(=O)c1ccc(Nc2ccc(Cl)cn2)cc1
CCCC(=O)c1c(O)c2ccccc2[nH]c1=O
CN1CCCC1c1ccc(-c2ccc(C3CCCN3C)cn2)nc1
COc1ccc2c(c1)C(CC(=O)O)CC2=O
COC(=O)c1cn(-c2ccccc2)nc1C(=O)OC
COC(=O)c1nn(-c2ccccc2C)c(Cl)c1C(=O)OC
CCCc1nc2ccccc2[nH]1
OCc1nc2ccccc2[nH]1
COCCCNC(=O)c1ccnc(OC)c1
CSCc1ccco1
Clc1cnc(Cl)c(Cl)c1
CC(=O)c1cccn2cc(C)cc12
COC(=O)C(c1nc(-c2ccc(OC)cc2)no1)c1nc(-c2ccc(OC)cc2)no1
COC(=O)[C-]([N+]#N)c1nc(C)ns1
CN=c1snc2n1CCc1ccccc1-2
C=CC(O)C1CCCN1C(=O)OC(C)(C)C
CC(=O)C(C(C)=O)=C(C)C
O=C1OCC2C(c3ccccc3)=NC(c3ccc([N+](=O)[O-])cc3)C12
O=C1OCCC12CC(c1ccccc1)=NC2c1ccc([N+](=O)[O-])cc1
CCOC(CC(C)=CC(C)O)OCC
CCOC(CC(C)=CC(C)O)OCC
CC1(C)CC1(C#N)N=Cc1ccc(Cl)cc1
COC(=O)C(C(=O)OC)=C(C(=O)OC)C(=O)OC
C[P+]1(C)CCC(O)(O)CC1
C=CC(C)c1c(C=O)ccc(OC)c1OC(C)C
C(=Nc1ccccn1)c1ccccc1
c1ccc(-c2ccn[nH]2)cc1
Clc1ccc(-c2cc[nH]c2)cc1Cl
CCCOP(Cl)Cl
CC(C)(O)c1ccc(C(C)(C)O)cc1
CSc1ccc(CO)cc1
CCC1=NNC(=O)C12CC(c1ccc(OC)cc1)=NO2
Cc1ccc(Sc2c(C)cccc2C)cc1
O=C1OC(Cl)(Cl)c2ccccc21
C(#CC1(N2CCOCC2)CCCC1)c1ccccc1
O=CC1CO1
C=CCCC(=C)CC(O)CC1CO1
CCCCC#CC=CC1CO1
COc1ccc(S(C)=O)cc1
CS(=O)c1ccccc1O
O=C1Cc2ncccc2C2CCCCN12
COC(=O)c1noc(C)c1-c1ccccc1
O=Cc1cc(OCc2ccccc2)no1
Cc1noc(C(=O)NCCN2CCOCC2)c1Cc1ccccc1
O=C1Nc2ccccc2C(=O)N2C=CCC12
C=CC12C3CCCC1C32
CC1=C(Cl)C=CC2(C)CCC3=C(C)C(=O)OC3=C12
CC1CNc2ccccc2NC1
CCC1C=Cc2ccccc2NC1
c1ccc2c(c1)NCCCCN2
CC1CNc2ccccc2C1
CCOC(=O)c1ccc2c(c1)N(C)CCN2C
c1ccc(C(c2ccccc2)n2cncn2)cc1
Oc1cccc2c1CCCC2O
OC1c2ccccc2CC2CC21
CC1CCC(O)c2ccccc21
CC1(C)COc2ccccc21
Nc1ncnc2[nH]ccc12
CS1(=O)=CC(c2ccccc2)=CC(c2ccccc2)=C1
COC(=O)C1CNc2ccccc2S(=O)(=O)N1C
CCOC(=O)CC1CN(S(=O)(=O)c2ccccc2)CCC1O
C=Cn1ccc2c1C(C)CCC2
CCOC(=O)C1=NNC2C(=O)OC(S(=O)(=O)CC)C12
O=S(=O)([O-])CCCl
O=S(=O)([O-])CCO
CC(=O)C(C)C(=O)SC(C)(C)C
CSC(=O)C(F)(F)F
CC1=NN(c2ccccc2)C(=O)C1=C(C)N
C1CC2OCCC3OCCC(O1)N32
CC1NCCCN1C
N#CC(C#N)=C(C=C1SCCN1Cc1ccccc1)c1ccccc1
O=C1CSc2ccnc(=O)n21
N#CC1CCCCO1
CC1SCCn2c1nc1ccccc12
Nc1ccc2c(c1)OCCO2
COc1ccc2c(c1)OC1(C(C)C)CCC(C)C2C1
O=C1Oc2ccccc2C2(O)C3CCCCC3C12
CC1C=CC2CCC12
CN1OC2C=CC1CC(O)C2
CCOC=CC(=O)C(F)(F)F
FC(C(F)(F)F)C(F)(F)F
CC(=O)Nc1ccc(O)cc1
CC(=O)Nc1ccc(O)cc1
CC(=O)N(C)c1ccc(N)cc1
CC(=O)CC(=O)Nc1ccccc1
O=C1Nc2cccc3c2C1CCC3
O=C1Nc2cccc3cccc1c23
O=[N+]([O-])c1ccc(S(F)(F)(F)(F)F)cc1
CC1(C)COC1=C1CCCCC1
O=C1C2(CCCCC2)CC12CCCCC2
CCC1=CCCN(C(CO)c2ccccc2)C1
COc1cccc2c1OC2(C)C(C)=O
CC(O)=C1CCCC1=O
CCC(O)=C1CCCC1=O
CCOC(=O)C(NC(C)=O)C(=O)OCC
CS(=O)C1CCCOC1
C=C=CC1(c2ccccc2)CCCN1
CC1CCCC(C)N1CC#CC(C)(C)C
O=[N+]([O-])c1ccc(O)c(CO)c1
CCC#CC(CC(C)O)(SCC)SCC
CCC(C#N)CC
CC=C(OC)c1ccc(C#N)cc1
CC(C)C(C)(C(C)C)C(C)C#N
CCCCOc1cc(C#CC(C)(C)O)c(OCCCC)cc1C#CC(C)(C)O
COS(=O)C(C)=C=CC(C)(C)C
CC1=C2C(C)OC(C)(C)C2CCC1
C#CC(=C)CC(CC(C)C)OC
CC1=C2C(=O)CCCC2C([N+](=O)[O-])CC1
C1CCC2=C(C1)CCCC2
COC(=O)C1=CC(c2ccccc2)=P(OC)(OC)C(c2ccccc2)=C1
O=C(CCl)N1CCc2cc(O)ccc21
COc1ccc2c(c1)CCN2C(=O)CS(C)=O
COC(=O)n1c(C2SCCCS2)cc2ccccc21
COC(=O)C1(CCc2ccccn2)CCCS1(=O)=O
O=C(c1ccc([N+](=O)[O-])cc1)N1CCSC1=S
CCOC(=O)C1(C#N)C=C(c2ccccc2)OC(c2ccccc2)=C1
Cc1ccc2ncccc2c1
Cc1cc2c(cc1C)CCC2
Cc1cc(C)c2c(c1)CCC2
O=C1Cc2cc(O)ccc2O1
Cc1nc2ccc(C(=O)O)cc2s1
Cc1nc2ccc([N+](=O)[O-])cc2s1
Fc1ccc2ncsc2c1
Cc1nc2cc(C#N)ccc2s1
O=C(C=CCCc1ccc(O)c(O)c1)CCc1ccc(O)c(O)c1
C=C(CO)C12OC1C1(C)C(=CC2O)C=CC(=O)C1C
c1ccc2c(-c3nccs3)c[nH]c2c1
COc1cc2c(c(OC)c1C(=O)C(C)C)C=CC(C)(C)O2
OCC1CCC(O)CN1
OCC(CO)(CO)CO
CC(C)Cl
CCCCl
C#Cc1cccc(C(C)C)c1
C#Cc1ccc(C(C)C)cc1
Nc1ccccc1Cl
Oc1cccc(O)c1O
O=C1CCCC1
O=Cc1ccccc1O
Oc1cccc(-c2ccccc2)c1
NNC(=S)Nc1ccccc1
O=C(O)CC(=O)O
N#CCOC(=O)C=Cc1ccccc1
N#Cc1ccc(N)cc1
O=C1Nc2ccccc2C1=O
CC12CC3(C)CC(C)(C1)CC(C)(C2)C3
O=NC1(Cl)CCCCC1
c1cc[nH]c1
N#Cc1ccc(C=O)cc1
N#COc1ccccc1
NCCCCN
NCCCCN
O=C(O)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1O
C=CC(C)(O)CCC1(C)C2=CCCC(C)(C(=O)O)C2CCC1C
COc1c(O)c(CC=C(C)C)c(O)c2c1OC(c1ccccc1)CC2=O
C=C1CCC2CCC=C(C(=O)CC(C)=CC(O)C1)C2(C)C
CC(C)Cc1ncc(-c2c[nH]c3ccccc23)o1
CC(C)=O
CCCCCCO
CCCCCCO
N#CCCCl
CC(C)C(N)C(=O)O
CC(C)C(N)C(=O)O
CCOC(OCC)C(Cl)Cl
C1=CC=CCC=C1
COP(OC)OC
COP(OC)OC
Cc1cccc(C)c1
Cc1cccc(C)c1
Cc1cccc(C)c1
CCc1ccccc1N
Nc1ccccc1[N+](=O)[O-]
Nc1ccccc1[N+](=O)[O-]
Nc1ccccc1[N+](=O)[O-]
Nc1cccc([N+](=O)[O-])c1
Nc1ccc(C(=O)O)cc1
Nc1ccc(C(=O)O)cc1
Nc1ccccn1
Nc1ccccn1
O=C1CC(=O)c2ccccc21
O=C1CC(=O)c2ccccc21
CC=Cc1n[nH]c(=O)o1
COc1cccc(C=O)c1O
COc1cccc(C=O)c1O
CCCCCO
CCN(CC)CCN
COCCCN
CC(C)C=O
CC(C)C=O
CCCCNCCCC
CCCCNCCCC
O=C1CCN(Cc2ccccc2)CC1
O=C(O)c1cc(C(=O)O)cc(C(=O)O)c1
CCOC(=O)C(=O)OCC
CCOC(=O)CC(=O)OCC
CCOC(=O)CC(=O)OCC
CCOC(=O)c1ccccc1
CCOC(=O)c1ccccc1
C=C(C)C(=O)OC
CCCCOC(C)=O
Oc1cccc(C(F)(F)F)c1
CC1=CCC(C(C)C)=CC1
CC(=O)c1ccccc1
CC(=O)c1ccccc1
Cc1ccccn1
CC1CCCCN1
Cc1cc(C)c(O)c(C)c1
Cc1cc(C)c(O)c(C)c1
Nc1ccccc1C(=O)O
COc1cccc(C(=O)O)c1
Cc1ccc(Cl)cc1
Cc1ccc(C(C)C)cc1O
Cc1ccc(C(C)C)cc1O
CCCCCCCCCCCCCCCCO
COc1ccc(O)c(C(C)(C)C)c1
O=[N+]([O-])c1ccc(O)cc1
CCCCCCCCCC(=O)OC
C=C(C)OC(C)=O
NC(=O)c1ccccc1
N#CCC(N)=O
CC1CCCCC1=O
NCCCC(=O)O
NCCCC(=O)O
CC(=O)Nc1ccccc1
CC(=O)Nc1ccccc1
CCc1ccc(O)cc1
CC#CN(CC)CC
CC#CN(CC)CC
C1=C(N2CCOCC2)CCCC1
CCC1(c2cccc(O)c2)C(=O)NC(=O)NC1=O
CCCCNc1ccc(C(=O)OCCN(C)C)cc1
CCN(CC)CCOC(=O)c1ccc(N)cc1.Cl
CCC12CCCN3CCc4c(n(c5ccccc45)C(O)(C(=O)OC)C1)C32
CCN(CC)c1ccc(C=O)cc1
CCN(CC)c1ccc(C=O)cc1
CCCCCCCCCCCC=O
CCCCCCCCCCCCCCCCN
CC(=O)c1cccs1
O=C(O)c1cccnc1Cl
Clc1nc(N2CCCCC2)c2nc(Cl)nc(N3CCCCC3)c2n1
O=C1CCCN1
O=C1COCN1
CC1(C)CNC(=O)C1
CC1(C)CNC(=O)C1
O=C1CCCCN1
O=C1CCCCN1
O=C1CCCCN1
O=C1CNC(=O)CN1
CC(C)(C)c1ccc(C(=O)O)cc1
N=C(N)NCCCC(N)C(=O)O
CC(=O)Oc1ccc(CC(N)C(=O)O)cc1
COC(=O)CNC(c1ccccc1)(c1ccccc1)c1ccccc1
COC(=O)C(Cc1ccccc1)NC(=O)OC(C)(C)C
CC(C)N=C1N(C(C)C)C1(C)C
CC1(C)C(=O)N(CN2C(=O)N(CCO)C(C)(C)C2=O)C(=O)N1CCO
CCC(C)Oc1ccc(OC)cc1
O=C(Cl)c1ccc(N=C=S)cc1
CCOC(=O)CN=C=O
Cc1ccccc1S(C)(=O)=NC(N)=O
COc1ccccc1C(=O)CNC(C)Cc1ccccc1.Cl
CCOC(CC)(OCC)OCC
Cc1ccc(C(O)(c2ccccc2)c2ccc(F)cc2)cc1
Cc1ccc(C(O)(c2ccc(C)cc2)c2ccc(F)cc2)cc1
CC(C=O)c1ccccc1
COc1ccc(OC)cc1
COc1ccc(OC)cc1
CCOC(=O)C=Cc1ccccc1
CC1CCOC(C)S1
CC(C)C1(C)OCCS1
CC1CCSC(C)(C)O1
O=C(NCCCCC1NC(=O)OC1=O)OCc1ccccc1
COC(=O)C(Cl)Cl
CC=Cc1ccc2c(c1)OCO2
CC=Cc1ccc2c(c1)OCO2
CCOCN(C)N=O
CCC=C=Nc1ccccc1
C=C=C(C)c1ccccc1
CC=C=C(CC)C(=O)OC
CC=C=C(CC)C(=O)OC
COC(=O)C=C=CC(=O)OC
COC(=O)C=C=CC(=O)OC
CN(C)NC(=O)NC1CC1
C=C1CC(=O)OC1=O
CC1=CCCCC1
CC(C)=CCc1c2c(c(O)c3c1OC(c1ccc(O)c(O)c1)CC3=O)C=CC(C)(C)O2
CCN1C(=O)C=CC1=O
COC1=CC(=O)C(CC=C(C)C)(CC=C(C)C)C(=O)C1=C(O)C=Cc1ccccc1
CC(=O)CCC(=CC=O)C1(C)CCCC1(C)C
C=CC1C(OC2OC(CO)C(O)C(O)C2O)OC=C(C(=O)OC)C1CC1OC(C)C(C)O1
C=CC(C)(O)CCC1(C)C(C)CCC2(C)C(COC(C)=O)=CCCC21
C=CCC=CCC=CCCCCCCCc1c(O)c(OC)cc(OC)c1O
ON=C1CCC1
O=C(O)C12CCCC(CCC1)C2
O=C1CC2CC1CC2=O
O=C1C2CCCC1CCC2
ClC=C(Cl)Cl
ClC1=C(Cl)C(Cl)(Cl)C(Cl)=C1Cl
C#CSCC
COC(=C=C(OC)OC)OC
O=c1cc1
Cc1ccccc1F
Oc1ccc(Cl)cc1
Oc1ccccc1O
COC(=O)c1c(Cl)cccc1Cl
COC(=O)c1c([N+](=O)[O-])cc([N+](=O)[O-])cc1[N+](=O)[O-]
N#Cc1cccc2ccccc12
C1CSC1
C1CCSC1
CN1CN(C)CN(C)C1
CN1CN(C)CN(C)C1
c1ccc(P2CCCCCC2)cc1
C1CCOCOC1
O=S1CCCC1
CCC1SCCCS1
CCCCC1SCCCS1
c1ccc(C2SCCCS2)cc1
COC(=O)C1SCCCS1
O=P12CCC(CC1)CC2
C1N2CN3CN1CN(C2)C3
CN1CC2CCC1CC2
O=c1cncc[nH]1
C1=CP(c2ccccc2)CC1
CN1C(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21
CCCCC1C(=O)N(c2ccccc2)N(c2ccccc2)C1=O
Cn1cnnn1
c1ccc(-p2cccc2)cc1
c1nncnn1
c1cc(-c2ccncc2)ccn1
c1ccc2nonc2c1
c1cnc2[nH]ccc2c1
c1cnc2[nH]ccc2c1
c1ccc2nccnc2c1
CC(=O)C=CC1C(C)=CCCC1(C)C
CC(=O)C=CC1=C(C)CCCC1(C)C
CC1=C(C=CC(C)=CC=CC(C)=CC=O)C(C)(C)CCC1
O=C(O)C(CO)c1ccccc1
COc1cc2c(c3oc(=O)c4c(c13)CCC4=O)C1C=COC1O2
O=C(O)CCCCC1SCC2NC(=O)NC21
O=c1[nH]c(=O)[nH]c(=O)[nH]1
O=c1nc(O)ccn1C1OC(CO)C(O)C1O
CCCC(C)C
C1CC2CC(C1)C2
CCC=CCC
CC=C(C)C(C)C
C=CC(=C)C
C=CC(=C)C
CC=CC=CC
C=C1CCCC1
C=C1CCCCC1
C1=CC1
CC1C=CCCC1
CC=C=CC
c1ccc2c(c1)CC2
Cc1cc(C)c(C)cc1C
C(=Cc1ccccc1)c1ccccc1
C(=Cc1ccccc1)c1ccccc1
C(C#Cc1ccccc1)#Cc1ccccc1
ClC(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)Cl
CC(C)CO
CC(C)(C)C(O)(C(C)(C)C)C(C)(C)C
CCCCC(C)O
CCCCC(C)O
CC(C)=CCO
C=CCOC
C=CCOCC=C
CCCCS(C)=O
CCOS(=O)OCC
CC(=O)C(C)=O
CCCC(C)=O
CC(=O)C(F)(F)F
C=CC(=O)O
CC=CC(=O)O
CC=CC(=O)O
O=C1C=CC(=O)O1
COC(=O)C(C)(Cl)Cl
CCOC(=O)CC(=O)CC(=O)OCC
CCCCOC(=O)OCCCC
CCCCOC(=O)OCCCC
CCCN(C=S)CCC
CC(C)N(C=O)C(C)C
CC(C)N(C=O)C(C)C
CC(C)C(=O)Cl
O=C(Cl)C(=O)Cl
CCCCCCCCC=CCCCCCCCC(=O)O
c1ccc(P(c2ccccc2)c2ccccc2)cc1
CCN
CC(C)CN
CCN(C(C)C)C(C)C
NCC(=O)O
NCC(=O)O
NC(CS)C(=O)O
NC(CS)C(=O)O
CCC(N)C(=O)O
CCCCP(CCCC)CCCC
CP(C)(C)=S
CN(N=O)c1ccccc1
CN(N=O)c1ccccc1
CC(C)(C)C(=NN)C(C)(C)C
CC(C=Cc1ccccc1)=NO
CC(C)C(=NO)C(C)C
CN=Cc1ccccc1
CN=CC(C)C
CCC(C)=NC
[C-]#[N+]CC
O=C1OC(=O)C2CCCCC12
CC1CC(O)C=CC(O)C=CC(=O)O1
c1ccc2occc2c1
CCC#CCCO
C=C1CC(OC(C)=O)C2C(=C)C(=O)OC2C2C(=C)CCC12
CCOC(=O)c1ccc2n(c1=O)CC1CCCN3CCCC2C13
CCC12CCCN3CCc4c(n(c5ccccc45)C(O)(C(=O)OC)C1)C32
COc1cc2c(cc1OC)Oc1c(OC)ccc3c1C(C2)N(C)CC3
CN1CCC23c4c5ccc(O)c4OC2C(O)C=CC3C1C5
COc1cc2c(cc1OC)C1C(CC=C3CCN(C)C31)OC2O
CNC1CCc2cc(OC)c(OC)c(OC)c2-c2ccc(OC)c(=O)cc21
CC(C)=CCOc1c2occc2cc2ccc(=O)oc12
C=C1CCC2C(C)(C)C(OC(C)=O)CCC2(C)C1COc1ccc2ccc(=O)oc2c1
O=C1c2c(O)cc(O)cc2OCC1Cc1ccc(O)cc1
COc1cc(O)c2c(c1)OCC(Cc1ccc(O)cc1)C2=O
CC1(O)Cc2cc(O)c(=O)cc(O)c2CO1
C=C(OP(=O)(O)O)C(=O)[O-]
CC(NC(=O)CNC(=O)OCc1ccccc1)C(=O)NN
CC(C)CC(NC(=O)C1CCCN1)C(=O)NCC(N)=O
CN(C)C=CC=[N+](C)C
Nc1ccccc1P
c1cc2c3c(c1)ccc1ccc4cccc-2c4c13
CCc1cnc(=S)n(-c2ccccc2)c1
O=c1[nH]c(=S)[nH]c2nc3c(cc12)CCCCC3
C1=NC1c1ccccc1
CC(=O)c1ccc2c(c1)Cc1ccccc1-2
CC(=O)Nc1ccc2c(c1O)Cc1ccccc1-2
O=C1C=CC(C2CCCN2C(=O)OCc2ccccc2)O1
O=C1CCC(C2CCCN2)O1
CC(=O)c1ccc(CCOC(=O)CC(NC(=O)OC(C)(C)C)C(=O)O)c([N+](=O)[O-])c1
CC=CS(=O)(=O)CC
COc1cc(C=C[N+](=O)[O-])ccc1O
COc1cc(C=C[N+](=O)[O-])ccc1O
COC(=O)C(N)CCCC(N)C(=O)OC
COC(=O)C1CCCN1C(=O)N1OC2C=CC1CC2
O=C(Nc1ncccn1)c1ccc(C(=O)Nc2ncccn2)cc1
COCC#CSC#N
CC(C(=O)c1ccccc1)N(C)C
COc1cc(C(C)=O)c2c(c1)C1(C)CCCC(C)(C)C1CC2=O
CC(=O)C1CCC2(O)C3=CC(=O)C4CC(=O)C(O)CC4(C)C3CCC12C
COc1cc2c(cc1OC)C1(C#N)CCCN1CC2
COc1cccc(C)c1C(COC(C)=O)N1C(=O)C=CC1=O
CN1c2ccccc2Sc2cc(C(=O)O)ccc21
CN1c2ccccc2Sc2cc(CO)ccc21
Clc1ccc2c(c1)Nc1ccccc1S2
O=[N+]([O-])c1cccc2scnc12
O=[N+]([O-])c1cccc2scnc12
Nc1nc2ccc(O)cc2s1
N#Cc1nc2ccccc2s1
Fc1nc2ccccc2s1
CCOC(=O)c1nnn2c1sc1ccccc12
c1ccc2c(-n3c4ccccc4c4ccccc43)c3ccccc3nc2c1
CCOC(=O)c1cn2c(n1)sc1cccc(C)c12
COc1ccn(C2OC(CO)C(O)C2SC)c(=O)n1
Cc1cccc(O)c1C(=O)OC1C(=O)C(CO)=CC(O)C1O
CCN(CC)c1nc(C(=O)OC)c(C)c(N(CC)CC)c1C
COc1cccc(C)c1C(CO)N1C(=O)C2N=NN(C)C2C1=O
O=Cc1n[nH]c(C=O)n1
CCOC=Nc1nccnc1C#N
CCOC(=O)c1cc2c(OC)ccc3c2c(n1)N(C(C)C)C3=O
CCOC(=O)c1cc2c(OC)ccc3c2c(n1)N(Cc1ccccc1)C3=O
COc1cccc(C2CC(CO)C3CC(O)CCN3C2)n1
COc1cc2c(cc1OC)-c1c3c(cc4ccnc(c14)C2=O)OCO3
COc1cc2c3c(ccnc3c1OC)N(C(C)=O)CC2
CC(=Cc1nc(C)nc(C)n1)N(C)C
COc1cc(OC)c2cc(C)ccc2n1
Cc1cccc2c1COC2=O
Cc1cccc2c1C(=O)OC2
